      19.1413  -0.6311 19.975324597213  -0.1568722
2457544.500000000      20.8371  -0.6177 19.960793246028  -0.1634337
2457545.500000000      20.8479  -0.6176 19.960698815794  -0.1635428
2457546.500000000      20.8587  -0.6175 19.960604377890  -0.1635036
2457547.500000000      20.8695  -0.6174 19.960509877022  -0.1637721
2457548.500000000      20.8804  -0.6173 19.960415261973  -0.1637963
2457549.500000000      20.8912  -0.6172 19.960320708098  -0.1636813
2457550.500000000      20.9020  -0.6171 19.960226145632  -0.1637603
2457551.500000000      20.9128  -0.6170 19.960131576347  -0.1637413
2457552.500000000      20.9236  -0.6170 19.960036958720  -0.1639441
2457553.500000000      20.9344  -0.6169 19.959942248919  -0.1639562
2457554.500000000      20.9452  -0.6168 19.959847568232  -0.1639800
2457555.500000000      20.9560  -0.6167 19.959752784608  -0.1642321
2457556.500000000      20.9668  -0.6166 19.959657939720  -0.1641688
2457557.500000000      20.9776  -0.6165 19.959563131073  -0.1641578
2457558.500000000      20.9884  -0.6164 19.959468351393  -0.1640161
2457559.500000000      20.9993  -0.6163 19.959373668681  -0.1639395
2457560.500000000      21.0101  -0.6163 19.959278924265  -0.1641218
2457561.500000000      21.0209  -0.6162 19.959184152445  -0.1640458
2457562.500000000      21.0317  -0.6161 19.959089384188  -0.1642004
2457563.500000000      21.0425  -0.6160 19.958994480793  -0.1643959
2457564.500000000      21.0533  -0.6159 19.958899500794  -0.1645360
2457565.500000000      21.0641  -0.6158 19.958804413232  -0.1647030
2457566.500000000      21.0749  -0.6157 19.958709339685  -0.1645052
2457567.500000000      21.0857  -0.6156 19.958614334183  -0.1645473
2457568.500000000      21.0965  -0.6156 19.958519270529  -0.1645929
2457569.500000000      21.1074  -0.6155 19.958424254267  -0.1644781
2457570.500000000      21.1182  -0.6154 19.958329235236  -0.1645581
2457571.500000000      21.1290  -0.6153 19.958234200422  -0.1645347
2457572.500000000      21.1398  -0.6152 19.958139125463  -0.1647613
2457573.500000000      21.1506  -0.6151 19.958043917286  -0.1648510
2457574.500000000      21.1614  -0.6150 19.957948754614  -0.1647116
2457575.500000000      21.1722  -0.6149 19.957853597295  -0.1648267
2457576.500000000      21.1830  -0.6148 19.957758407759  -0.1647875
2457577.500000000      21.1938  -0.6148 19.957663218870  -0.1648776
2457578.500000000      21.2047  -0.6147 19.957567964807  -0.1649236
2457579.500000000      21.2155  -0.6146 19.957472736246  -0.1649113
2457580.500000000      21.2263  -0.6145 19.957377400909  -0.1652315
2457581.500000000      21.2371  -0.6144 19.957281940097  -0.1652708
2457582.500000000      21.2479  -0.6143 19.957186499726  -0.1652711
2457583.500000000      21.2587  -0.6142 19.957091046787  -0.1652293
2457584.500000000      21.2695  -0.6141 19.956995664774  -0.1651013
2457585.500000000      21.2803  -0.6141 19.956900278873  -0.1652093
2457586.500000000      21.2911  -0.6140 19.956804902075  -0.1650366
2457587.500000000      21.3020  -0.6139 19.956709604811  -0.1650488
2457588.500000000      21.3128  -0.6138 19.956614202850  -0.1652888
2457589.500000000      21.3236  -0.6137 19.956518715168  -0.1653978
2457590.500000000      21.3344  -0.6136 19.956423125501  -0.1656104
2457591.500000000      21.3452  -0.6135 19.956327479983  -0.1655479
2457592.500000000      21.3560  -0.6134 19.956231868871  -0.1656153
2457593.500000000      21.3668  -0.6133 19.956136170238  -0.1657250
2457594.500000000      21.3776  -0.6133 19.956040508870  -0.1655365
2457595.500000000      21.3885  -0.6132 19.955944900013  -0.1655776
2457596.500000000      21.3993  -0.6131 19.955849271966  -0.1655616
2457597.500000000      21.4101  -0.6130 19.955753628723  -0.1656990
2457598.500000000      21.4209  -0.6129 19.955657864220  -0.1658507
2457599.500000000      21.4317  -0.6128 19.955562121879  -0.1657114
2457600.500000000      21.4425  -0.6127 19.955466391085  -0.1658379
2457601.500000000      21.4533  -0.6126 19.955370593338  -0.1658392
2457602.500000000      21.4642  -0.6125 19.955274831345  -0.1658159
2457603.500000000      21.4750  -0.6125 19.955179048966  -0.1658430
2457604.500000000      21.4858  -0.6124 19.955083296752  -0.1657718
2457605.500000000      21.4966  -0.6123 19.954987474463  -0.1660874
2457606.500000000      21.5074  -0.6122 19.954891496355  -0.1662091
2457607.500000000      21.5182  -0.6121 19.954795513384  -0.1662149
2457608.500000000      21.5290  -0.6120 19.954699470527  -0.1663345
2457609.500000000      21.5398  -0.6119 19.954603425269  -0.1662633
2457610.500000000      21.5507  -0.6118 19.954507387839  -0.1663230
2457611.500000000      21.5615  -0.6118 19.954411363639  -0.1661304
2457612.500000000      21.5723  -0.6117 19.954315474097  -0.1660046
2457613.500000000      21.5831  -0.6116 19.954219542123  -0.1662024
2457614.500000000      21.5939  -0.6115 19.954123542438  -0.1662258
2457615.500000000      21.6047  -0.6114 19.954027491760  -0.1664086
2457616.500000000      21.6156  -0.6113 19.953931352675  -0.1664688
2457617.500000000      21.6264  -0.6112 19.953835203882  -0.1665507
2457618.500000000      21.6372  -0.6111 19.953738937056  -0.1667574
2457619.500000000      21.6480  -0.6110 19.953642665772  -0.1665874
2457620.500000000      21.6588  -0.6109 19.953546473479  -0.1665805
2457621.500000000      21.6696  -0.6109 19.953450249823  -0.1665973
2457622.500000000      21.6804  -0.6108 19.953354028572  -0.1666501
2457623.500000000      21.6913  -0.6107 19.953257722665  -0.1668182
2457624.500000000      21.7021  -0.6106 19.953161410012  -0.1666950
2457625.500000000      21.7129  -0.6105 19.953065109410  -0.1668372
2457626.500000000      21.7237  -0.6104 19.952968706572  -0.1669289
2457627.500000000      21.7345  -0.6103 19.952872339555  -0.1668111
2457628.500000000      21.7453  -0.6102 19.952775992173  -0.1668153
2457629.500000000      21.7562  -0.6101 19.952679679970  -0.1667080
2457630.500000000      21.7670  -0.6101 19.952583357514  -0.1669179
2457631.500000000      21.7778  -0.6100 19.952486894066  -0.1670572
2457632.500000000      21.7886  -0.6099 19.952390421710  -0.1670507
2457633.500000000      21.7994  -0.6098 19.952293871195  -0.1673021
2457634.500000000      21.8102  -0.6097 19.952197226925  -0.1673408
2457635.500000000      21.8211  -0.6096 19.952100562233  -0.1674136
2457636.500000000      21.8319  -0.6095 19.952003881256  -0.1673096
2457637.500000000      21.8427  -0.6094 19.951907331558  -0.1670992
2457638.500000000      21.8535  -0.6093 19.951810789343  -0.1672311
2457639.500000000      21.8643  -0.6093 19.951714207208  -0.1671790
2457640.500000000      21.8751  -0.6092 19.951617652730  -0.1672402
2457641.500000000      21.8860  -0.6091 19.951521022390  -0.1673519
2457642.500000000      21.8968  -0.6090 19.951424354476  -0.1674366
2457643.500000000      21.9076  -0.6089 19.951327564886  -0.1677158
2457644.500000000      21.9184  -0.6088 19.951230717623  -0.1676059
2457645.500000000      21.9292  -0.6087 19.951133944396  -0.1675724
2457646.500000000      21.9400  -0.6086 19.951037124024  -0.1676663
2457647.500000000      21.9509  -0.6085 19.950940304611  -0.1676403
2457648.500000000      21.9617  -0.6084 19.950843446726  -0.1677695
2457649.500000000      21.9725  -0.6084 19.950746561975  -0.1676970
2457650.500000000      21.9833  -0.6083 19.950649689700  -0.1678385
2457651.500000000      21.9941  -0.6082 19.950552684686  -0.1680227
2457652.500000000      22.0050  -0.6081 19.950455681194  -0.1678811
2457653.500000000      22.0158  -0.6080 19.950358720756  -0.1678947
2457654.500000000      22.0266  -0.6079 19.950261780394  -0.1677859
2457655.500000000      22.0374  -0.6078 19.950164877059  -0.1678451
2457656.500000000      22.0482  -0.6077 19.950067887151  -0.1679588
2457657.500000000      22.0591  -0.6076 19.949970913154  -0.1678871
2457658.500000000      22.0699  -0.6075 19.949873885539  -0.1681598
2457659.500000000      22.0807  -0.6075 19.949776701084  -0.1683215
2457660.500000000      22.0915  -0.6074 19.949679462581  -0.1684306
2457661.500000000      22.1023  -0.6073 19.949582161904  -0.1684614
2457662.500000000      22.1131  -0.6072 19.949484927349  -0.1682734
2457663.500000000      22.1240  -0.6071 19.949387714244  -0.1683893
2457664.500000000      22.1348  -0.6070 19.949290469687  -0.1683016
2457665.500000000      22.1456  -0.6069 19.949193316102  -0.1681972
2457666.500000000      22.1564  -0.6068 19.949096134528  -0.1683148
2457667.500000000      22.1672  -0.6067 19.948998913693  -0.1683739
2457668.500000000      22.1781  -0.6066 19.948901599638  -0.1686340
2457669.500000000      22.1889  -0.6066 19.948804191122  -0.1686064
2457670.500000000      22.1997  -0.6065 19.948706838837  -0.1685750
2457671.500000000      22.2105  -0.6064 19.948609424686  -0.1687436
2457672.500000000      22.2213  -0.6063 19.948511985755  -0.1686668
2457673.500000000      22.2322  -0.6062 19.948414557196  -0.1687377
2457674.500000000      22.2430  -0.6061 19.948317099705  -0.1687161
2457675.500000000      22.2538  -0.6060 19.948219653983  -0.1688101
2457676.500000000      22.2646  -0.6059 19.948122066883  -0.1690741
2457677.500000000      22.2755  -0.6058 19.948024435877  -0.1689789
2457678.500000000      22.2863  -0.6057 19.947926847447  -0.1690081
2457679.500000000      22.2971  -0.6057 19.947829235690  -0.1689667
2457680.500000000      22.3079  -0.6056 19.947731672807  -0.1689219
2457681.500000000      22.3187  -0.6055 19.947634087291  -0.1689770
2457682.500000000      22.3296  -0.6054 19.947536548566  -0.1688024
2457683.500000000      22.3404  -0.6053 19.947439019204  -0.1690004
2457684.500000000      22.3512  -0.6052 19.947341330305  -0.1692315
2457685.500000000      22.3620  -0.6051 19.947243575361  -0.1693185
2457686.500000000      22.3728  -0.6050 19.947145731395  -0.1694744
2457687.500000000      22.3837  -0.6049 19.947047865589  -0.1694104
2457688.500000000      22.3945  -0.6048 19.946949997124  -0.1695446
2457689.500000000      22.4053  -0.6047 19.946852069855  -0.1694901
2457690.500000000      22.4161  -0.6047 19.946754252682  -0.1692802
2457691.500000000      22.4270  -0.6046 19.946656461807  -0.1693778
2457692.500000000      22.4378  -0.6045 19.946558636459  -0.1693827
2457693.500000000      22.4486  -0.6044 19.946460768221  -0.1695562
2457694.500000000      22.4594  -0.6043 19.946362805860  -0.1696082
2457695.500000000      22.4702  -0.6042 19.946264878069  -0.1695685
2457696.500000000      22.4811  -0.6041 19.946166878295  -0.1697914
2457697.500000000      22.4919  -0.6040 19.946068816026  -0.1697327
2457698.500000000      22.5027  -0.6039 19.945970802049  -0.1697284
2457699.500000000      22.5135  -0.6038 19.945872765662  -0.1697353
2457700.500000000      22.5244  -0.6038 19.945774739830  -0.1697706
2457701.500000000      22.5352  -0.6037 19.945676599026  -0.1700668
2457702.500000000      22.5460  -0.6036 19.945578376370  -0.1700272
2457703.500000000      22.5568  -0.6035 19.945480178799  -0.1700788
2457704.500000000      22.5677  -0.6034 19.945381902907  -0.1701858
2457705.500000000      22.5785  -0.6033 19.945283639514  -0.1701102
2457706.500000000      22.5893  -0.6032 19.945185387621  -0.1701159
2457707.500000000      22.6001  -0.6031 19.945087192518  -0.1698956
2457708.500000000      22.6110  -0.6030 19.944989075148  -0.1699639
2457709.500000000      22.6218  -0.6029 19.944890842265  -0.1701691
2457710.500000000      22.6326  -0.6028 19.944792562625  -0.1701755
2457711.500000000      22.6434  -0.6028 19.944694217498  -0.1703930
2457712.500000000      22.6543  -0.6027 19.944595780721  -0.1704620
2457713.500000000      22.6651  -0.6026 19.944497297740  -0.1706199
2457714.500000000      22.6759  -0.6025 19.944398713313  -0.1706807
2457715.500000000      22.6867  -0.6024 19.944300208180  -0.1704549
2457716.500000000      22.6976  -0.6023 19.944201755245  -0.1705238
2457717.500000000      22.7084  -0.6022 19.944103260997  -0.1705110
2457718.500000000      22.7192  -0.6021 19.944004777735  -0.1705699
2457719.500000000      22.7300  -0.6020 19.943906231604  -0.1706494
2457720.500000000      22.7409  -0.6019 19.943807698497  -0.1705957
2457721.500000000      22.7517  -0.6018 19.943709099925  -0.1708556
2457722.500000000      22.7625  -0.6017 19.943610403449  -0.1708518
2457723.500000000      22.7733  -0.6017 19.943511768287  -0.1707646
2457724.500000000      22.7842  -0.6016 19.943413122001  -0.1708093
2457725.500000000      22.7950  -0.6015 19.943314484161  -0.1707922
2457726.500000000      22.8058  -0.6014 19.943215783556  -0.1710243
2457727.500000000      22.8166  -0.6013 19.943116990889  -0.1710244
2457728.500000000      22.8275  -0.6012 19.943018215330  -0.1710902
2457729.500000000      22.8383  -0.6011 19.942919321596  -0.1713433
2457730.500000000      22.8491  -0.6010 19.942820368234  -0.1713047
2457731.500000000      22.8599  -0.6009 19.942721425324  -0.1713234
2457732.500000000      22.8708  -0.6008 19.942622514653  -0.1711520
2457733.500000000      22.8816  -0.6007 19.942523708826  -0.1710881
2457734.500000000      22.8924  -0.6006 19.942424845181  -0.1712297
2457735.500000000      22.9033  -0.6006 19.942325976978  -0.1711321
2457736.500000000      22.9141  -0.6005 19.942227112201  -0.1712890
2457737.500000000      22.9249  -0.6004 19.942128130982  -0.1714391
2457738.500000000      22.9357  -0.6003 19.942029076880  -0.1716082
2457739.500000000      22.9466  -0.6002 19.941929897245  -0.1717867
2457740.500000000      22.9574  -0.6001 19.941830731417  -0.1716100
2457741.500000000      22.9682  -0.6000 19.941731609833  -0.1716872
2457742.500000000      22.9790  -0.5999 19.941632424910  -0.1717216
2457743.500000000      22.9899  -0.5998 19.941533279746  -0.1716546
2457744.500000000      23.0007  -0.5997 19.941434115479  -0.1717249
2457745.500000000      23.0115  -0.5996 19.941334949785  -0.1716812
2457746.500000000      23.0224  -0.5995 19.941235739533  -0.1719248
2457747.500000000      23.0332  -0.5995 19.941136405341  -0.1719813
2457748.500000000      23.0440  -0.5994 19.941037123120  -0.1718534
2457749.500000000      23.0548  -0.5993 19.940937842428  -0.1719447
2457750.500000000      23.0657  -0.5992 19.940838552735  -0.1718857
2457751.500000000      23.0765  -0.5991 19.940739257477  -0.1719971
2457752.500000000      23.0873  -0.5990 19.940639898026  -0.1720149
2457753.500000000      23.0982  -0.5989 19.940540567644  -0.1720329
