     284.9764   1.6375 33.012881163658   1.0609337
2457512.500000000     285.6328   1.4358 33.090668694563   1.0961167
2457513.500000000     285.6381   1.4342 33.091300852749   1.0908440
2457514.500000000     285.6433   1.4326 33.091927049894   1.0771759
2457515.500000000     285.6485   1.4310 33.092545858168   1.0673661
2457516.500000000     285.6538   1.4294 33.093162477168   1.0702252
2457517.500000000     285.6590   1.4278 33.093784089193   1.0832473
2457518.500000000     285.6643   1.4262 33.094413448817   1.0948662
2457519.500000000     285.6695   1.4245 33.095046431237   1.0947745
2457520.500000000     285.6747   1.4229 33.095675711039   1.0831042
2457521.500000000     285.6800   1.4214 33.096297295444   1.0703218
2457522.500000000     285.6852   1.4198 33.096914091796   1.0678933
2457523.500000000     285.6905   1.4181 33.097533311795   1.0780345
2457524.500000000     285.6957   1.4165 33.098160031237   1.0917443
2457525.500000000     285.7009   1.4149 33.098792665742   1.0968498
2457526.500000000     285.7062   1.4133 33.099424386878   1.0888495
2457527.500000000     285.7114   1.4117 33.100049210180   1.0749315
2457528.500000000     285.7166   1.4101 33.100667337612   1.0675745
2457529.500000000     285.7219   1.4085 33.101284979810   1.0733974
2457530.500000000     285.7271   1.4069 33.101908808234   1.0872495
2457531.500000000     285.7324   1.4052 33.102540003186   1.0968272
2457532.500000000     285.7376   1.4036 33.103173206210   1.0936428
2457533.500000000     285.7428   1.4020 33.103801297717   1.0805866
2457534.500000000     285.7480   1.4004 33.104421748550   1.0693644
2457535.500000000     285.7533   1.3988 33.105038881492   1.0700486
2457536.500000000     285.7585   1.3972 33.105660010222   1.0820751
2457537.500000000     285.7638   1.3956 33.106288909912   1.0947635
2457538.500000000     285.7690   1.3940 33.106922454673   1.0968525
2457539.500000000     285.7742   1.3924 33.107553406710   1.0865297
2457540.500000000     285.7794   1.3908 33.108176870322   1.0730574
2457541.500000000     285.7847   1.3892 33.108794664449   1.0685172
2457542.500000000     285.7899   1.3876 33.109413699831   1.0770113
2457543.500000000     285.7952   1.3859 33.110039806562   1.0910068
2457544.500000000     285.8004   1.3843 33.110672535372   1.0980745
2457545.500000000     285.8056   1.3827 33.111305562432   1.0919640
2457546.500000000     285.8108   1.3811 33.111932327306   1.0781764
2457547.500000000     285.8161   1.3795 33.112551887882   1.0690729
2457548.500000000     285.8213   1.3779 33.113169764708   1.0728327
2457549.500000000     285.8266   1.3763 33.113793009551   1.0861463
2457550.500000000     285.8318   1.3747 33.114423912178   1.0971882
2457551.500000000     285.8370   1.3730 33.115057963363   1.0961657
2457552.500000000     285.8422   1.3714 33.115687876065   1.0840407
2457553.500000000     285.8475   1.3699 33.116310084927   1.0716863
2457554.500000000     285.8527   1.3683 33.116927932526   1.0701864
2457555.500000000     285.8580   1.3666 33.117548684523   1.0809273
2457556.500000000     285.8632   1.3650 33.118177041692   1.0943737
2457557.500000000     285.8684   1.3634 33.118810950749   1.0985879
2457558.500000000     285.8736   1.3618 33.119443438131   1.0898629
2457559.500000000     285.8788   1.3602 33.120068827658   1.0760339
2457560.500000000     285.8841   1.3586 33.120687808430   1.0695006
2457561.500000000     285.8893   1.3570 33.121306821788   1.0761458
2457562.500000000     285.8946   1.3554 33.121932307568   1.0900856
2457563.500000000     285.8998   1.3537 33.122564959542   1.0989388
2457564.500000000     285.9050   1.3521 33.123199111573   1.0948638
2457565.500000000     285.9102   1.3505 33.123827789417   1.0815454
2457566.500000000     285.9155   1.3490 33.124448933262   1.0709246
2457567.500000000     285.9207   1.3474 33.125067240281   1.0725366
2457568.500000000     285.9259   1.3457 33.125689968981   1.0849893
2457569.500000000     285.9312   1.3441 33.126320459740   1.0972234
2457570.500000000     285.9364   1.3425 33.126955160399   1.0983833
2457571.500000000     285.9416   1.3409 33.127586795060   1.0874852
2457572.500000000     285.9468   1.3393 33.128210852511   1.0743061
2457573.500000000     285.9521   1.3377 33.128829616020   1.0706665
2457574.500000000     285.9573   1.3361 33.129450125434   1.0798644
2457575.500000000     285.9625   1.3345 33.130077889803   1.0937400
2457576.500000000     285.9678   1.3328 33.130711975693   1.0999720
2457577.500000000     285.9730   1.3312 33.131345843378   1.0930553
2457578.500000000     285.9782   1.3296 33.131973177301   1.0792109
2457579.500000000     285.9834   1.3281 33.132593523051   1.0708513
2457580.500000000     285.9887   1.3265 33.133212696047   1.0754914
2457581.500000000     285.9939   1.3248 33.133837586605   1.0890361
2457582.500000000     285.9991   1.3232 33.134470011497   1.0994546
2457583.500000000     286.0043   1.3216 33.135105098775   1.0975097
2457584.500000000     286.0095   1.3200 33.135735631947   1.0849858
2457585.500000000     286.0148   1.3184 33.136358487095   1.0731123
2457586.500000000     286.0200   1.3168 33.136977425136   1.0725431
2457587.500000000     286.0253   1.3152 33.137599732969   1.0838328
2457588.500000000     286.0305   1.3136 33.138229717067   1.0969566
2457589.500000000     286.0357   1.3119 33.138864866374   1.1002639
2457590.500000000     286.0409   1.3103 33.139498093823   1.0908554
2457591.500000000     286.0461   1.3088 33.140124055395   1.0771758
2457592.500000000     286.0514   1.3072 33.140743922060   1.0714905
2457593.500000000     286.0566   1.3056 33.141364336053   1.0789237
2457594.500000000     286.0618   1.3039 33.141991477795   1.0928872
2457595.500000000     286.0671   1.3023 33.142625553515   1.1009781
2457596.500000000     286.0723   1.3007 33.143260615876   1.0960327
2457597.500000000     286.0775   1.2991 33.143889866271   1.0825108
2457598.500000000     286.0827   1.2975 33.144511721269   1.0725338
2457599.500000000     286.0879   1.2959 33.145131229705   1.0750599
2457600.500000000     286.0932   1.2943 33.145755562673   1.0878790
2457601.500000000     286.0984   1.2927 33.146387612699   1.0996034
2457602.500000000     286.1036   1.2911 33.147023418905   1.0998299
2457603.500000000     286.1088   1.2895 33.147655699771   1.0884045
2457604.500000000     286.1140   1.2879 33.148280346927   1.0755728
2457605.500000000     286.1193   1.2863 33.148900095652   1.0728424
2457606.500000000     286.1245   1.2847 33.149522082904   1.0826966
2457607.500000000     286.1297   1.2831 33.150151473530   1.0963875
2457608.500000000     286.1349   1.2814 33.150786856220   1.1017562
2457609.500000000     286.1401   1.2798 33.151421505428   1.0940640
2457610.500000000     286.1453   1.2782 33.152049377566   1.0802212
2457611.500000000     286.1506   1.2767 33.152670505907   1.0726362
2457612.500000000     286.1558   1.2750 33.153290973529   1.0781288
2457613.500000000     286.1611   1.2734 33.153917479368   1.0918400
2457614.500000000     286.1663   1.2718 33.154551361325   1.1015884
2457615.500000000     286.1715   1.2702 33.155187408069   1.0987310
2457616.500000000     286.1767   1.2686 33.155818505622   1.0858632
2457617.500000000     286.1819   1.2670 33.156441983604   1.0745190
2457618.500000000     286.1871   1.2654 33.157062002759   1.0748767
2457619.500000000     286.1924   1.2638 33.157685838751   1.0866602
2457620.500000000     286.1976   1.2622 33.158317386368   1.0994022
2457621.500000000     286.2028   1.2606 33.158953690110   1.1017901
2457622.500000000     286.2080   1.2590 33.159587581536   1.0917413
2457623.500000000     286.2132   1.2574 33.160214071242   1.0782698
2457624.500000000     286.2184   1.2558 33.160834804848   1.0734528
2457625.500000000     286.2237   1.2542 33.161456595016   1.0816360
2457626.500000000     286.2289   1.2526 33.162085336468   1.0955599
2457627.500000000     286.2341   1.2509 33.162720749207   1.1028548
2457628.500000000     286.2393   1.2493 33.163356632481   1.0970640
2457629.500000000     286.2445   1.2477 33.163986392980   1.0833991
2457630.500000000     286.2497   1.2461 33.164608928729   1.0741072
2457631.500000000     286.2550   1.2446 33.165229616246   1.0775318
2457632.500000000     286.2602   1.2429 33.165855507728   1.0906582
2457633.500000000     286.2654   1.2413 33.166489037045   1.1018231
2457634.500000000     286.2706   1.2397 33.167125854152   1.1011194
2457635.500000000     286.2758   1.2381 33.167758704449   1.0892204
2457636.500000000     286.2810   1.2365 33.168383899094   1.0767923
2457637.500000000     286.2863   1.2349 33.169004611317   1.0749801
2457638.500000000     286.2915   1.2333 33.169628042965   1.0854444
2457639.500000000     286.2967   1.2317 33.170258993282   1.0988914
2457640.500000000     286.3019   1.2301 33.170895581568   1.1033778
2457641.500000000     286.3071   1.2285 33.171530927263   1.0949490
2457642.500000000     286.3123   1.2269 33.172159284582   1.0811708
2457643.500000000     286.3175   1.2253 33.172781172255   1.0743923
2457644.500000000     286.3228   1.2237 33.173402912750   1.0807104
2457645.500000000     286.3280   1.2221 33.174030984635   1.0945279
2457646.500000000     286.3332   1.2204 33.174666243096   1.1035672
2457647.500000000     286.3384   1.2188 33.175303162192   1.0998156
2457648.500000000     286.3436   1.2172 33.175934761712   1.0866643
2457649.500000000     286.3488   1.2157 33.176558834781   1.0758994
2457650.500000000     286.3541   1.2141 33.177179921685   1.0771799
2457651.500000000     286.3593   1.2125 33.177805254441   1.0894042
2457652.500000000     286.3645   1.2108 33.178438300679   1.1017112
2457653.500000000     286.3697   1.2092 33.179075675573   1.1031748
2457654.500000000     286.3749   1.2076 33.179710161639   1.0925353
2457655.500000000     286.3801   1.2060 33.180337144897   1.0793331
2457656.500000000     286.3853   1.2044 33.180958736208   1.0754040
2457657.500000000     286.3906   1.2028 33.181581887584   1.0842996
2457658.500000000     286.3958   1.2012 33.182212183083   1.0981242
2457659.500000000     286.4010   1.1996 33.182848859938   1.1045966
2457660.500000000     286.4062   1.1980 33.183485492765   1.0979923
2457661.500000000     286.4114   1.1964 33.184115722088   1.0842485
2457662.500000000     286.4166   1.1948 33.184738930308   1.0756827
2457663.500000000     286.4218   1.1932 33.185360796215   1.0799892
2457664.500000000     286.4270   1.1916 33.185988222179   1.0933659
2457665.500000000     286.4323   1.1900 33.186623174673   1.1039267
2457666.500000000     286.4374   1.1884 33.187260935569   1.1023029
2457667.500000000     286.4426   1.1868 33.187894309410   1.0899880
2457668.500000000     286.4478   1.1852 33.188520041539   1.0780201
2457669.500000000     286.4531   1.1836 33.189141727047   1.0771329
2457670.500000000     286.4583   1.1820 33.189766600236   1.0881608
2457671.500000000     286.4635   1.1804 33.190399074917   1.1013078
2457672.500000000     286.4687   1.1788 33.191036811419   1.1048983
2457673.500000000     286.4739   1.1772 33.191672805477   1.0957762
2457674.500000000     286.4791   1.1756 33.192301633372   1.0821263
2457675.500000000     286.4843   1.1740 33.192924294819   1.0761832
2457676.500000000     286.4895   1.1724 33.193547322340   1.0832973
2457677.500000000     286.4948   1.1708 33.194176946123   1.0971610
2457678.500000000     286.5000   1.1691 33.194813536909   1.1054560
2457679.500000000     286.5052   1.1675 33.195451280025   1.1008326
2457680.500000000     286.5104   1.1659 33.196083359510   1.0874594
2457681.500000000     286.5156   1.1644 33.196708039766   1.0773208
2457682.500000000     286.5208   1.1628 33.197330218569   1.0795156
2457683.500000000     286.5260   1.1612 33.197957052148   1.0921255
2457684.500000000     286.5312   1.1595 33.198591567303   1.1039455
2457685.500000000     286.5364   1.1579 33.199229966757   1.1044831
2457686.500000000     286.5416   1.1563 33.199865016282   1.0933036
2457687.500000000     286.5468   1.1547 33.200492496170   1.0804290
2457688.500000000     286.5520   1.1532 33.201114971025   1.0774020
2457689.500000000     286.5572   1.1516 33.201739500428   1.0869673
2457690.500000000     286.5625   1.1499 33.202371334160   1.1006315
2457691.500000000     286.5677   1.1483 33.203009232156   1.1062559
2457692.500000000     286.5728   1.1467 33.203646573915   1.0988710
2457693.500000000     286.5780   1.1451 33.204277261122   1.0851098
2457694.500000000     286.5832   1.1435 33.204901161161   1.0773048
2457695.500000000     286.5885   1.1420 33.205524228380   1.0824698
2457696.500000000     286.5937   1.1403 33.206153185191   1.0960356
2457697.500000000     286.5989   1.1387 33.206789523923   1.1059475
2457698.500000000     286.6041   1.1371 33.207428181035   1.1034145
2457699.500000000     286.6093   1.1355 33.208062052052   1.0907403
2457700.500000000     286.6145   1.1339 33.208688329170   1.0792837
2457701.500000000     286.6197   1.1323 33.209311011496   1.0793212
2457702.500000000     286.6249   1.1307 33.209937333367   1.0908609
2457703.500000000     286.6301   1.1291 33.210571305256   1.1036505
2457704.500000000     286.6353   1.1275 33.211210141005   1.1063330
2457705.500000000     286.6405   1.1259 33.211846744446   1.0965615
2457706.500000000     286.6457   1.1243 33.212476036840   1.0831006
2457707.500000000     286.6509   1.1227 33.213099492402   1.0780162
2457708.500000000     286.6561   1.1211 33.213723823666   1.0858916
2457709.500000000     286.6613   1.1195 33.214354985840   1.0997402
2457710.500000000     286.6665   1.1179 33.214992865776   1.1072579
2457711.500000000     286.6717   1.1163 33.215631387335   1.1017881
2457712.500000000     286.6769   1.1147 33.216263928579   1.0882548
2457713.500000000     286.6821   1.1131 33.216889230993   1.0787863
2457714.500000000     286.6873   1.1115 33.217512526524   1.0818830
2457715.500000000     286.6925   1.1099 33.218140864039   1.0948222
2457716.500000000     286.6977   1.1083 33.218776818057   1.1061063
2457717.500000000     286.7029   1.1067 33.219416197677   1.1057215
2457718.500000000     286.7081   1.1051 33.220051784302   1.0940561
2457719.500000000     286.7133   1.1035 33.220679769724   1.0815673
2457720.500000000     286.7185   1.1019 33.221303158912   1.0794540
2457721.500000000     286.7237   1.1003 33.221929087090   1.0896458
2457722.500000000     286.7290   1.0987 33.222562447861   1.1030917
2457723.500000000     286.7341   1.0971 33.223201531493   1.1078492
2457724.500000000     286.7393   1.0955 33.223839552809   1.0997224
2457725.500000000     286.7445   1.0939 33.224470700733   1.0860077
2457726.500000000     286.7497   1.0923 33.225095326131   1.0789977
2457727.500000000     286.7549   1.0907 33.225719631120   1.0849967
2457728.500000000     286.7601   1.0891 33.226350128904   1.0986927
2457729.500000000     286.7653   1.0875 33.226987833117   1.1079167
2457730.500000000     286.7705   1.0859 33.227627358830   1.1044921
2457731.500000000     286.7757   1.0843 33.228261723844   1.0915190
2457732.500000000     286.7809   1.0827 33.228888577837   1.0806250
2457733.500000000     286.7861   1.0811 33.229512304251   1.0815853
2457734.500000000     286.7913   1.0795 33.230140105164   1.0935852
2457735.500000000     286.7965   1.0779 33.230775571595   1.1059642
2457736.500000000     286.8017   1.0763 33.231415485271   1.1077330
2457737.500000000     286.8069   1.0747 33.232052690167   1.0973608
2457738.500000000     286.8121   1.0731 33.232682473715   1.0841504
2457739.500000000     286.8173   1.0715 33.233306776028   1.0799460
2457740.500000000     286.8225   1.0699 33.233932458880   1.0885465
2457741.500000000     286.8277   1.0683 33.234565177128   1.1023207
2457742.500000000     286.8329   1.0667 33.235204336417   1.1090335
2457743.500000000     286.8381   1.0651 33.235843627377   1.1027477
2457744.500000000     286.8433   1.0635 33.236476650813   1.0891180
2457745.500000000     286.8485   1.0619 33.237102628890   1.0803613
2457746.500000000     286.8537   1.0603 33.237727102879   1.0843448
2457747.500000000     286.8589   1.0587 33.238356983292   1.0975564
2457748.500000000     286.8641   1.0571 33.238994382848   1.1082591
2457749.500000000     286.8693   1.0555 33.239634737398   1.1069600
2457750.500000000     286.8744   1.0539 33.240270876112   1.0948652
2457751.500000000     286.8796   1.0523 33.240899417458   1.0828185
2457752.500000000     286.8848   1.0507 33.241523791395   1.0816267
2457753.500000000     286.8900   1.0491 33.242151176533   1.0923987
